SESSION; TIME;RPM;THROT;L U SP;L D SP;TAR LB;TRAC %;SLIP%;
442 ;3:33.68 ;1023 ;0 ;0.5 ;4.9 ;0.850 ;0 ;880 ;
442 ;3:33.69 ;1023 ;0 ;0.5 ;4.9 ;0.850 ;0 ;880 ;
442 ;3:33.70 ;1023 ;0 ;0.5 ;4.9 ;0.850 ;0 ;880 ;
442 ;3:33.71 ;1023 ;0 ;0.5 ;4.9 ;0.850 ;0 ;880 ;
442 ;3:33.72 ;1151 ;0 ;0.5 ;5.5 ;0.850 ;0 ;1000 ;
442 ;3:33.73 ;1151 ;0 ;0.5 ;5.5 ;0.850 ;0 ;1000 ;
442 ;3:33.74 ;1151 ;0 ;0.5 ;5.5 ;0.850 ;0 ;1000 ;
442 ;3:33.75 ;1245 ;0 ;0.5 ;6.0 ;0.850 ;0 ;1100 ;
442 ;3:33.76 ;1245 ;0 ;0.5 ;6.0 ;0.850 ;0 ;1100 ;
442 ;3:33.77 ;1336 ;0 ;0.5 ;6.4 ;0.850 ;0 ;1180 ;
442 ;3:33.78 ;1336 ;0 ;0.5 ;6.4 ;0.850 ;0 ;1180 ;
442 ;3:33.79 ;1336 ;0 ;0.5 ;6.4 ;0.850 ;0 ;1180 ;
442 ;3:33.80 ;1439 ;0 ;0.5 ;6.9 ;0.850 ;0 ;1280 ;
442 ;3:33.81 ;1439 ;0 ;0.5 ;6.9 ;0.850 ;0 ;1280 ;
442 ;3:33.82 ;1533 ;0 ;0.5 ;7.4 ;0.850 ;0 ;1380 ;
442 ;3:33.83 ;1533 ;0 ;0.5 ;7.4 ;0.850 ;0 ;1380 ;
442 ;3:33.84 ;1654 ;0 ;0.5 ;8.0 ;0.850 ;0 ;1500 ;
442 ;3:33.85 ;1654 ;0 ;0.5 ;8.0 ;0.850 ;0 ;1500 ;
442 ;3:33.86 ;1750 ;0 ;0.5 ;8.5 ;0.850 ;0 ;1600 ;
442 ;3:33.87 ;1750 ;0 ;0.5 ;8.5 ;0.850 ;0 ;1600 ;
442 ;3:33.88 ;1845 ;0 ;0.5 ;8.9 ;0.850 ;0 ;1680 ;
442 ;3:33.89 ;1898 ;0 ;0.0 ;9.2 ;0.850 ;0 ;-1 ;
442 ;3:33.90 ;1898 ;0 ;0.0 ;9.2 ;0.850 ;0 ;-1 ;
442 ;3:33.91 ;1938 ;0 ;0.0 ;9.4 ;0.850 ;0 ;-1 ;
442 ;3:33.92 ;1938 ;0 ;0.0 ;9.4 ;0.850 ;0 ;-1 ;
442 ;3:33.93 ;2003 ;0 ;0.0 ;9.7 ;0.850 ;0 ;-1 ;
442 ;3:33.94 ;2111 ;0 ;0.0 ;10.2 ;0.850 ;0 ;-1 ;
442 ;3:33.95 ;2111 ;0 ;0.0 ;10.2 ;0.850 ;0 ;-1 ;
442 ;3:33.96 ;2158 ;0 ;0.0 ;10.4 ;0.850 ;0 ;-1 ;
442 ;3:33.97 ;2222 ;0 ;0.0 ;10.8 ;0.850 ;0 ;-1 ;
442 ;3:33.98 ;2225 ;0 ;0.0 ;10.8 ;0.850 ;0 ;-1 ;
442 ;3:33.99 ;2225 ;0 ;0.0 ;10.8 ;0.850 ;0 ;-1 ;
442 ;3:34.00 ;2283 ;0 ;0.0 ;11.0 ;0.850 ;0 ;-1 ;
442 ;3:34.01 ;2280 ;0 ;0.0 ;11.0 ;0.850 ;0 ;-1 ;
442 ;3:34.02 ;2325 ;0 ;0.0 ;11.3 ;0.850 ;0 ;-1 ;
442 ;3:34.03 ;2325 ;0 ;0.0 ;11.3 ;0.850 ;0 ;-1 ;
442 ;3:34.04 ;2409 ;0 ;0.0 ;11.7 ;0.850 ;0 ;-1 ;
442 ;3:34.05 ;2509 ;0 ;0.0 ;12.1 ;0.850 ;0 ;-1 ;
442 ;3:34.06 ;2559 ;0 ;0.0 ;12.4 ;0.850 ;0 ;-1 ;
442 ;3:34.07 ;2542 ;0 ;0.0 ;12.3 ;0.850 ;0 ;-1 ;
442 ;3:34.08 ;2542 ;0 ;0.0 ;12.3 ;0.850 ;0 ;-1 ;
442 ;3:34.09 ;2529 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
442 ;3:34.10 ;2603 ;0 ;0.0 ;12.6 ;0.850 ;0 ;-1 ;
442 ;3:34.11 ;2667 ;0 ;0.0 ;12.9 ;0.850 ;0 ;-1 ;
442 ;3:34.12 ;2718 ;0 ;0.0 ;13.2 ;0.850 ;0 ;-1 ;
442 ;3:34.13 ;2760 ;0 ;0.0 ;13.4 ;0.850 ;0 ;-1 ;
442 ;3:34.14 ;2787 ;0 ;0.0 ;13.5 ;0.850 ;0 ;-1 ;
442 ;3:34.15 ;2787 ;0 ;0.0 ;13.7 ;0.850 ;0 ;-1 ;
442 ;3:34.16 ;2837 ;0 ;0.0 ;13.7 ;0.850 ;0 ;-1 ;
442 ;3:34.17 ;2830 ;0 ;0.0 ;13.7 ;0.850 ;0 ;-1 ;
442 ;3:34.18 ;2820 ;0 ;0.0 ;13.7 ;0.850 ;0 ;-1 ;
442 ;3:34.19 ;2876 ;0 ;0.0 ;13.9 ;0.850 ;0 ;-1 ;
442 ;3:34.20 ;2920 ;0 ;0.0 ;14.1 ;0.850 ;0 ;-1 ;
442 ;3:34.21 ;2975 ;0 ;0.0 ;14.4 ;0.850 ;0 ;-1 ;
442 ;3:34.22 ;2996 ;0 ;0.0 ;14.5 ;0.850 ;0 ;-1 ;
442 ;3:34.23 ;3008 ;0 ;0.0 ;14.6 ;0.850 ;0 ;-1 ;
442 ;3:34.24 ;3035 ;0 ;0.0 ;14.7 ;0.850 ;0 ;-1 ;
442 ;3:34.25 ;2998 ;0 ;0.0 ;14.5 ;0.850 ;0 ;-1 ;
442 ;3:34.26 ;2958 ;0 ;0.0 ;14.3 ;0.850 ;0 ;-1 ;
442 ;3:34.27 ;2998 ;0 ;0.0 ;14.5 ;0.850 ;0 ;-1 ;
442 ;3:34.28 ;3038 ;0 ;0.0 ;14.7 ;0.850 ;0 ;-1 ;
442 ;3:34.29 ;3086 ;0 ;0.0 ;15.0 ;0.850 ;0 ;-1 ;
442 ;3:34.30 ;3083 ;0 ;0.0 ;14.9 ;0.850 ;0 ;-1 ;
442 ;3:34.31 ;3062 ;0 ;0.0 ;14.8 ;0.850 ;0 ;-1 ;
442 ;3:34.32 ;3058 ;0 ;0.0 ;14.8 ;0.850 ;0 ;-1 ;
442 ;3:34.33 ;3024 ;0 ;0.0 ;14.7 ;0.850 ;0 ;-1 ;
442 ;3:34.34 ;2992 ;0 ;0.0 ;14.5 ;0.850 ;0 ;-1 ;
442 ;3:34.35 ;3033 ;0 ;0.0 ;14.7 ;0.850 ;0 ;-1 ;
442 ;3:34.36 ;3053 ;0 ;0.0 ;14.8 ;0.850 ;0 ;-1 ;
442 ;3:34.37 ;3061 ;0 ;0.0 ;14.8 ;0.850 ;0 ;-1 ;
442 ;3:34.38 ;3052 ;0 ;0.0 ;14.8 ;0.850 ;0 ;-1 ;
442 ;3:34.39 ;3011 ;0 ;0.0 ;14.6 ;0.850 ;0 ;-1 ;
442 ;3:34.40 ;3003 ;0 ;0.9 ;14.6 ;0.850 ;0 ;1522 ;
442 ;3:34.41 ;2997 ;0 ;0.9 ;14.5 ;0.850 ;0 ;1511 ;
442 ;3:34.42 ;2998 ;0 ;0.9 ;14.5 ;0.850 ;0 ;1511 ;
442 ;3:34.43 ;3046 ;0 ;0.9 ;14.8 ;0.850 ;0 ;1544 ;
442 ;3:34.44 ;3042 ;0 ;0.9 ;14.7 ;0.850 ;0 ;1533 ;
442 ;3:34.45 ;3025 ;0 ;0.9 ;14.7 ;0.850 ;0 ;1533 ;
442 ;3:34.46 ;2979 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.47 ;2930 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.48 ;2938 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.49 ;2963 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.50 ;2972 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.51 ;2991 ;0 ;0.9 ;14.5 ;0.850 ;0 ;1511 ;
442 ;3:34.52 ;2979 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.53 ;2934 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.54 ;2898 ;0 ;0.9 ;14.0 ;0.850 ;0 ;1455 ;
442 ;3:34.55 ;2913 ;0 ;0.9 ;14.1 ;0.850 ;0 ;1466 ;
442 ;3:34.56 ;2932 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.57 ;2957 ;0 ;0.9 ;14.3 ;0.850 ;0 ;1488 ;
442 ;3:34.58 ;2955 ;0 ;0.9 ;14.3 ;0.850 ;0 ;1488 ;
442 ;3:34.59 ;2961 ;0 ;0.9 ;14.3 ;0.850 ;0 ;1488 ;
442 ;3:34.60 ;2945 ;0 ;0.9 ;14.3 ;0.850 ;0 ;1488 ;
442 ;3:34.61 ;2926 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.62 ;2924 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.63 ;2947 ;0 ;0.9 ;14.3 ;0.850 ;0 ;1488 ;
442 ;3:34.64 ;2972 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.65 ;2972 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.66 ;2901 ;0 ;0.9 ;14.1 ;0.850 ;0 ;1466 ;
442 ;3:34.67 ;2879 ;0 ;0.9 ;13.9 ;0.850 ;0 ;1444 ;
442 ;3:34.68 ;2895 ;0 ;0.9 ;14.0 ;0.850 ;0 ;1455 ;
442 ;3:34.69 ;2917 ;0 ;0.9 ;14.1 ;0.850 ;0 ;1466 ;
442 ;3:34.70 ;2950 ;0 ;0.9 ;14.3 ;0.850 ;0 ;1488 ;
442 ;3:34.71 ;2967 ;0 ;0.9 ;14.4 ;0.850 ;0 ;1500 ;
442 ;3:34.72 ;2934 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.73 ;2875 ;0 ;0.9 ;13.9 ;0.850 ;0 ;1444 ;
442 ;3:34.74 ;2819 ;0 ;0.9 ;13.7 ;0.850 ;0 ;1422 ;
442 ;3:34.75 ;2835 ;0 ;0.9 ;13.7 ;0.850 ;0 ;1422 ;
442 ;3:34.76 ;2877 ;0 ;0.9 ;13.9 ;0.850 ;0 ;1444 ;
442 ;3:34.77 ;2917 ;0 ;0.9 ;14.1 ;0.850 ;0 ;1466 ;
442 ;3:34.78 ;2918 ;0 ;0.9 ;14.1 ;0.850 ;0 ;1466 ;
442 ;3:34.79 ;2928 ;0 ;0.9 ;14.2 ;0.850 ;0 ;1477 ;
442 ;3:34.80 ;2868 ;0 ;0.9 ;13.9 ;0.850 ;0 ;1444 ;
442 ;3:34.81 ;2802 ;0 ;0.9 ;13.6 ;0.850 ;0 ;1411 ;
442 ;3:34.82 ;2802 ;0 ;0.9 ;13.5 ;0.850 ;0 ;1400 ;
442 ;3:34.83 ;2793 ;0 ;0.9 ;13.5 ;0.850 ;0 ;1400 ;
442 ;3:34.84 ;2838 ;0 ;0.9 ;13.7 ;0.850 ;0 ;1422 ;
442 ;3:34.85 ;2894 ;0 ;0.9 ;14.0 ;0.850 ;0 ;1455 ;
442 ;3:34.86 ;2918 ;0 ;0.9 ;14.1 ;0.850 ;0 ;1466 ;
442 ;3:34.87 ;2884 ;0 ;0.9 ;14.0 ;0.850 ;0 ;1455 ;
442 ;3:34.88 ;2881 ;0 ;0.9 ;14.0 ;0.850 ;0 ;1455 ;
442 ;3:34.89 ;2819 ;0 ;0.9 ;13.7 ;0.850 ;0 ;1422 ;
442 ;3:34.90 ;2786 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:34.91 ;2810 ;0 ;1.5 ;13.6 ;0.850 ;0 ;806 ;
442 ;3:34.92 ;2862 ;0 ;1.5 ;13.9 ;0.850 ;0 ;826 ;
442 ;3:34.93 ;2913 ;0 ;1.5 ;14.1 ;0.850 ;0 ;840 ;
442 ;3:34.94 ;2899 ;0 ;1.5 ;14.0 ;0.850 ;0 ;833 ;
442 ;3:34.95 ;2820 ;0 ;1.5 ;13.7 ;0.850 ;0 ;813 ;
442 ;3:34.96 ;2791 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:34.97 ;2782 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:34.98 ;2793 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:34.99 ;2820 ;0 ;1.5 ;13.7 ;0.850 ;0 ;813 ;
442 ;3:35.00 ;2870 ;0 ;1.5 ;13.9 ;0.850 ;0 ;826 ;
442 ;3:35.01 ;2870 ;0 ;1.5 ;13.9 ;0.850 ;0 ;826 ;
442 ;3:35.02 ;2885 ;0 ;1.5 ;14.0 ;0.850 ;0 ;833 ;
442 ;3:35.03 ;2855 ;0 ;1.5 ;13.8 ;0.850 ;0 ;820 ;
442 ;3:35.04 ;2799 ;0 ;1.5 ;13.6 ;0.850 ;0 ;806 ;
442 ;3:35.05 ;2782 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:35.06 ;2788 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:35.07 ;2815 ;0 ;1.5 ;13.6 ;0.850 ;0 ;806 ;
442 ;3:35.08 ;2838 ;0 ;1.5 ;13.7 ;0.850 ;0 ;813 ;
442 ;3:35.09 ;2886 ;0 ;1.5 ;14.0 ;0.850 ;0 ;833 ;
442 ;3:35.10 ;2893 ;0 ;1.5 ;14.0 ;0.850 ;0 ;833 ;
442 ;3:35.11 ;2851 ;0 ;1.5 ;13.8 ;0.850 ;0 ;820 ;
442 ;3:35.12 ;2821 ;0 ;1.5 ;13.7 ;0.850 ;0 ;813 ;
442 ;3:35.13 ;2807 ;0 ;1.5 ;13.6 ;0.850 ;0 ;806 ;
442 ;3:35.14 ;2824 ;0 ;1.5 ;13.7 ;0.850 ;0 ;813 ;
442 ;3:35.15 ;2855 ;0 ;1.5 ;13.8 ;0.850 ;0 ;820 ;
442 ;3:35.16 ;2863 ;0 ;1.5 ;13.9 ;0.850 ;0 ;826 ;
442 ;3:35.17 ;2905 ;0 ;1.5 ;14.1 ;0.850 ;0 ;840 ;
442 ;3:35.18 ;2865 ;0 ;1.5 ;13.9 ;0.850 ;0 ;826 ;
442 ;3:35.19 ;2807 ;0 ;1.5 ;13.6 ;0.850 ;0 ;806 ;
442 ;3:35.20 ;2807 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:35.21 ;2787 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:35.22 ;2796 ;0 ;1.5 ;13.5 ;0.850 ;0 ;800 ;
442 ;3:35.23 ;2828 ;0 ;1.7 ;13.7 ;0.850 ;0 ;705 ;
442 ;3:35.24 ;2852 ;0 ;1.7 ;13.8 ;0.850 ;0 ;711 ;
442 ;3:35.25 ;2832 ;0 ;1.7 ;13.7 ;0.850 ;0 ;705 ;
442 ;3:35.26 ;2858 ;0 ;1.7 ;13.8 ;0.850 ;0 ;711 ;
442 ;3:35.27 ;2801 ;0 ;1.7 ;13.6 ;0.850 ;0 ;700 ;
442 ;3:35.28 ;2747 ;0 ;1.7 ;13.3 ;0.850 ;0 ;682 ;
442 ;3:35.29 ;2758 ;0 ;1.7 ;13.4 ;0.850 ;0 ;688 ;
442 ;3:35.30 ;2819 ;0 ;1.7 ;13.7 ;0.850 ;0 ;705 ;
442 ;3:35.31 ;2874 ;0 ;1.7 ;13.9 ;0.850 ;0 ;717 ;
442 ;3:35.32 ;2871 ;0 ;1.7 ;13.9 ;0.850 ;0 ;717 ;
442 ;3:35.33 ;2806 ;0 ;1.7 ;13.6 ;0.850 ;0 ;700 ;
442 ;3:35.34 ;2747 ;0 ;1.7 ;13.3 ;0.850 ;0 ;682 ;
442 ;3:35.35 ;2697 ;0 ;1.7 ;13.1 ;0.850 ;0 ;670 ;
442 ;3:35.36 ;2697 ;0 ;1.7 ;13.1 ;0.850 ;0 ;670 ;
442 ;3:35.37 ;2702 ;0 ;1.7 ;13.1 ;0.850 ;0 ;670 ;
442 ;3:35.38 ;2729 ;0 ;1.7 ;13.2 ;0.850 ;0 ;676 ;
442 ;3:35.39 ;2781 ;0 ;1.7 ;13.5 ;0.850 ;0 ;694 ;
442 ;3:35.40 ;2813 ;0 ;1.7 ;13.6 ;0.850 ;0 ;700 ;
442 ;3:35.41 ;2779 ;0 ;1.7 ;13.5 ;0.850 ;0 ;694 ;
442 ;3:35.42 ;2699 ;0 ;2.0 ;13.1 ;0.850 ;0 ;555 ;
442 ;3:35.43 ;2672 ;0 ;2.0 ;12.9 ;0.850 ;0 ;545 ;
442 ;3:35.44 ;2675 ;0 ;2.0 ;13.0 ;0.850 ;0 ;550 ;
442 ;3:35.45 ;2703 ;0 ;2.0 ;13.1 ;0.850 ;0 ;555 ;
442 ;3:35.46 ;2735 ;0 ;2.0 ;13.2 ;0.850 ;0 ;560 ;
442 ;3:35.47 ;2735 ;0 ;2.0 ;13.5 ;0.850 ;0 ;575 ;
442 ;3:35.48 ;2784 ;0 ;2.0 ;13.5 ;0.850 ;0 ;575 ;
442 ;3:35.49 ;2773 ;0 ;2.0 ;13.4 ;0.850 ;0 ;570 ;
442 ;3:35.50 ;2744 ;0 ;2.0 ;13.3 ;0.850 ;0 ;565 ;
442 ;3:35.51 ;2673 ;0 ;2.0 ;12.9 ;0.850 ;0 ;545 ;
442 ;3:35.52 ;2661 ;0 ;2.0 ;12.9 ;0.850 ;0 ;545 ;
442 ;3:35.53 ;2673 ;0 ;2.0 ;12.9 ;0.850 ;0 ;545 ;
442 ;3:35.54 ;2685 ;0 ;2.0 ;13.0 ;0.850 ;0 ;550 ;
442 ;3:35.55 ;2712 ;0 ;2.0 ;13.1 ;0.850 ;0 ;555 ;
442 ;3:35.56 ;2766 ;0 ;2.0 ;13.4 ;0.850 ;0 ;570 ;
442 ;3:35.57 ;2778 ;0 ;2.0 ;13.5 ;0.850 ;0 ;575 ;
442 ;3:35.58 ;2778 ;0 ;2.0 ;13.5 ;0.850 ;0 ;575 ;
442 ;3:35.59 ;2752 ;0 ;2.6 ;13.3 ;0.850 ;0 ;411 ;
442 ;3:35.60 ;2677 ;0 ;2.6 ;13.0 ;0.850 ;0 ;400 ;
442 ;3:35.61 ;2663 ;0 ;2.6 ;12.9 ;0.850 ;0 ;396 ;
442 ;3:35.62 ;2666 ;0 ;2.6 ;12.9 ;0.850 ;0 ;396 ;
442 ;3:35.63 ;2678 ;0 ;2.6 ;13.0 ;0.850 ;0 ;400 ;
442 ;3:35.64 ;2716 ;0 ;2.6 ;13.2 ;0.850 ;0 ;407 ;
442 ;3:35.65 ;2780 ;0 ;2.6 ;13.5 ;0.850 ;0 ;419 ;
442 ;3:35.66 ;2788 ;0 ;2.6 ;13.5 ;0.850 ;0 ;419 ;
442 ;3:35.67 ;2769 ;0 ;2.6 ;13.4 ;0.850 ;0 ;415 ;
442 ;3:35.68 ;2702 ;0 ;2.6 ;13.1 ;0.850 ;0 ;403 ;
442 ;3:35.69 ;2702 ;0 ;2.6 ;13.1 ;0.850 ;0 ;403 ;
442 ;3:35.70 ;2634 ;0 ;2.6 ;12.8 ;0.850 ;0 ;392 ;
442 ;3:35.71 ;2620 ;0 ;2.6 ;12.7 ;0.850 ;0 ;388 ;
442 ;3:35.72 ;2657 ;0 ;2.6 ;12.9 ;0.850 ;0 ;396 ;
442 ;3:35.73 ;2690 ;0 ;2.6 ;13.0 ;0.850 ;0 ;400 ;
442 ;3:35.74 ;2740 ;0 ;3.1 ;13.3 ;0.850 ;0 ;329 ;
442 ;3:35.75 ;2733 ;0 ;3.1 ;13.2 ;0.850 ;0 ;325 ;
442 ;3:35.76 ;2681 ;0 ;3.1 ;13.0 ;0.850 ;0 ;319 ;
442 ;3:35.77 ;2584 ;0 ;3.1 ;12.5 ;0.850 ;0 ;303 ;
442 ;3:35.78 ;2584 ;0 ;3.1 ;12.5 ;0.850 ;0 ;303 ;
442 ;3:35.79 ;2571 ;0 ;3.1 ;12.5 ;0.850 ;0 ;303 ;
442 ;3:35.80 ;2605 ;0 ;3.1 ;12.6 ;0.850 ;0 ;306 ;
442 ;3:35.81 ;2647 ;0 ;3.1 ;12.8 ;0.850 ;0 ;312 ;
442 ;3:35.82 ;2698 ;0 ;3.1 ;13.1 ;0.850 ;0 ;322 ;
442 ;3:35.83 ;2764 ;0 ;3.1 ;13.4 ;0.850 ;0 ;332 ;
442 ;3:35.84 ;2741 ;0 ;3.1 ;13.3 ;0.850 ;0 ;329 ;
442 ;3:35.85 ;2707 ;0 ;4.1 ;13.1 ;0.850 ;0 ;219 ;
442 ;3:35.86 ;2633 ;0 ;4.1 ;12.8 ;0.850 ;0 ;212 ;
442 ;3:35.87 ;2586 ;0 ;4.1 ;12.5 ;0.850 ;0 ;204 ;
442 ;3:35.88 ;2586 ;0 ;4.1 ;12.5 ;0.850 ;0 ;204 ;
442 ;3:35.89 ;2610 ;0 ;4.1 ;12.6 ;0.850 ;0 ;207 ;
442 ;3:35.90 ;2634 ;0 ;4.1 ;12.8 ;0.850 ;0 ;212 ;
442 ;3:35.91 ;2669 ;0 ;4.1 ;12.9 ;0.850 ;0 ;214 ;
442 ;3:35.92 ;2710 ;0 ;4.1 ;13.1 ;0.850 ;0 ;219 ;
442 ;3:35.93 ;2689 ;0 ;4.1 ;13.0 ;0.850 ;0 ;217 ;
442 ;3:35.94 ;2681 ;0 ;4.3 ;13.0 ;0.850 ;0 ;202 ;
442 ;3:35.95 ;2637 ;0 ;4.3 ;12.8 ;0.850 ;0 ;197 ;
442 ;3:35.96 ;2637 ;0 ;4.3 ;12.8 ;0.850 ;0 ;197 ;
442 ;3:35.97 ;2650 ;0 ;4.3 ;12.8 ;0.850 ;0 ;197 ;
442 ;3:35.98 ;2692 ;0 ;4.3 ;13.0 ;0.850 ;0 ;202 ;
442 ;3:35.99 ;2667 ;0 ;4.3 ;12.9 ;0.850 ;0 ;200 ;
442 ;3:36.00 ;2663 ;0 ;4.3 ;12.9 ;0.850 ;0 ;200 ;
442 ;3:36.01 ;2720 ;0 ;4.6 ;13.2 ;0.850 ;0 ;186 ;
442 ;3:36.02 ;2792 ;0 ;4.6 ;13.5 ;0.850 ;0 ;193 ;
442 ;3:36.03 ;2813 ;0 ;4.6 ;13.6 ;0.850 ;0 ;195 ;
442 ;3:36.04 ;2759 ;0 ;4.6 ;13.4 ;0.850 ;0 ;191 ;
442 ;3:36.05 ;2726 ;0 ;4.6 ;13.2 ;0.850 ;0 ;186 ;
442 ;3:36.06 ;2726 ;0 ;4.6 ;13.2 ;0.850 ;0 ;186 ;
442 ;3:36.07 ;2686 ;0 ;4.6 ;13.0 ;0.850 ;0 ;182 ;
442 ;3:36.08 ;2680 ;0 ;5.3 ;13.0 ;0.850 ;0 ;145 ;
442 ;3:36.09 ;2704 ;0 ;5.3 ;13.1 ;0.850 ;0 ;147 ;
442 ;3:36.10 ;2749 ;0 ;5.3 ;13.3 ;0.850 ;0 ;150 ;
442 ;3:36.11 ;2791 ;0 ;5.3 ;13.5 ;0.850 ;0 ;154 ;
442 ;3:36.12 ;2772 ;0 ;5.3 ;13.4 ;0.850 ;0 ;152 ;
442 ;3:36.13 ;2706 ;0 ;5.3 ;13.1 ;0.850 ;0 ;147 ;
442 ;3:36.14 ;2695 ;0 ;5.4 ;13.1 ;0.850 ;0 ;142 ;
442 ;3:36.15 ;2673 ;0 ;5.4 ;12.9 ;0.850 ;0 ;138 ;
442 ;3:36.16 ;2683 ;0 ;5.4 ;13.0 ;0.850 ;0 ;140 ;
442 ;3:36.17 ;2683 ;0 ;5.4 ;13.0 ;0.850 ;0 ;140 ;
442 ;3:36.18 ;2713 ;0 ;5.4 ;13.1 ;0.850 ;0 ;142 ;
442 ;3:36.19 ;2756 ;0 ;5.4 ;13.3 ;0.850 ;0 ;146 ;
442 ;3:36.20 ;2783 ;0 ;5.6 ;13.5 ;0.850 ;0 ;141 ;
442 ;3:36.21 ;2770 ;0 ;5.6 ;13.4 ;0.850 ;0 ;139 ;
442 ;3:36.22 ;2704 ;0 ;5.6 ;13.1 ;0.850 ;0 ;133 ;
442 ;3:36.23 ;2703 ;0 ;5.6 ;13.1 ;0.850 ;0 ;133 ;
442 ;3:36.24 ;2724 ;0 ;5.6 ;13.2 ;0.850 ;0 ;135 ;
442 ;3:36.25 ;2737 ;0 ;5.8 ;13.3 ;0.850 ;0 ;129 ;
442 ;3:36.26 ;2764 ;0 ;5.8 ;13.4 ;0.850 ;0 ;131 ;
442 ;3:36.27 ;2817 ;0 ;5.8 ;13.6 ;0.850 ;0 ;134 ;
442 ;3:36.28 ;2817 ;0 ;5.8 ;13.6 ;0.850 ;0 ;134 ;
442 ;3:36.29 ;2801 ;0 ;5.8 ;13.6 ;0.850 ;0 ;134 ;
442 ;3:36.30 ;2783 ;0 ;5.5 ;13.5 ;0.850 ;0 ;145 ;
442 ;3:36.31 ;2757 ;0 ;5.5 ;13.4 ;0.850 ;0 ;143 ;
442 ;3:36.32 ;2752 ;0 ;5.5 ;13.3 ;0.850 ;0 ;141 ;
442 ;3:36.33 ;2767 ;0 ;5.5 ;13.4 ;0.850 ;0 ;143 ;
442 ;3:36.34 ;2774 ;0 ;5.5 ;13.4 ;0.850 ;0 ;143 ;
442 ;3:36.35 ;2778 ;0 ;5.9 ;13.5 ;0.850 ;0 ;128 ;
442 ;3:36.36 ;2817 ;0 ;5.9 ;13.6 ;0.850 ;0 ;130 ;
442 ;3:36.37 ;2796 ;0 ;5.9 ;13.5 ;0.850 ;0 ;128 ;
442 ;3:36.38 ;2773 ;0 ;5.9 ;13.4 ;0.850 ;0 ;127 ;
442 ;3:36.39 ;2767 ;0 ;5.9 ;13.4 ;0.850 ;0 ;127 ;
442 ;3:36.40 ;2780 ;0 ;5.9 ;13.5 ;0.850 ;0 ;128 ;
442 ;3:36.41 ;2799 ;0 ;5.9 ;13.6 ;0.850 ;0 ;130 ;
442 ;3:36.42 ;2799 ;0 ;5.9 ;13.5 ;0.850 ;0 ;128 ;
442 ;3:36.43 ;2796 ;0 ;5.9 ;13.5 ;0.850 ;0 ;128 ;
442 ;3:36.44 ;2777 ;0 ;5.9 ;13.5 ;0.850 ;0 ;128 ;
442 ;3:36.45 ;2810 ;0 ;5.9 ;13.6 ;0.850 ;0 ;130 ;
442 ;3:36.46 ;2812 ;0 ;5.9 ;13.6 ;0.850 ;0 ;130 ;
442 ;3:36.47 ;2819 ;0 ;5.9 ;13.7 ;0.850 ;0 ;132 ;
442 ;3:36.48 ;2824 ;0 ;5.9 ;13.7 ;0.850 ;0 ;132 ;
442 ;3:36.49 ;2831 ;0 ;5.9 ;13.7 ;0.850 ;0 ;132 ;
442 ;3:36.50 ;2846 ;0 ;5.9 ;13.8 ;0.850 ;0 ;133 ;
442 ;3:36.51 ;2847 ;0 ;6.1 ;13.8 ;0.850 ;0 ;126 ;
442 ;3:36.52 ;2827 ;0 ;6.1 ;13.7 ;0.850 ;0 ;124 ;
442 ;3:36.53 ;2849 ;0 ;6.1 ;13.8 ;0.850 ;0 ;126 ;
442 ;3:36.54 ;2803 ;0 ;6.1 ;13.6 ;0.850 ;0 ;122 ;
442 ;3:36.55 ;2763 ;0 ;6.1 ;13.4 ;0.850 ;0 ;119 ;
